index,close,VWAP,high,MA,average_price,low,tomorrow_high
2008-08-05 13:30:00,128.36,127.29786666666666,128.56,137.88739995000037,126.77,124.9736,129.3
2008-08-06 13:30:00,128.92999,128.5699966666667,129.3,137.7836999000004,128.39,127.48,129.0549
2008-08-07 13:30:00,127.00998999999999,127.53496,129.0549,137.66604990000036,127.8,126.53998999999999,129.92999
2008-08-08 13:30:00,129.37,128.55999666666665,129.92999,137.55409995000036,128.15,126.38,131.50999
2008-08-11 13:30:00,130.71001,130.48333333333332,131.50999,137.45025000000035,130.37,129.23,130.7028
2008-08-12 13:30:00,129.35001,129.59427,130.7028,137.33780005000034,129.72,128.73,129.64999
2008-08-13 13:30:00,128.57001,128.63,129.64999,137.21255010000036,128.66,127.67,130.28
2008-08-14 13:30:00,129.53999,129.18999666666664,130.28,137.08960005000034,129.01,127.75,130.5
2008-08-15 13:30:00,130.17,129.99,130.5,136.97515005000034,129.9,129.3,130.48
2008-08-18 13:30:00,128.39,128.84333333333333,130.48,136.84385010000034,129.07,127.66,128.1181
2008-08-19 13:30:00,126.99001000000001,127.21270333333332,128.1181,136.72365015000034,127.32,126.53,127.95
2008-08-20 13:30:00,127.58,127.29,127.95,136.60555015000034,127.15,126.34,128.44
2008-08-21 13:30:00,127.8,127.61333666666664,128.44,136.49430015000036,127.52,126.60001000000001,129.64999
2008-08-22 13:30:00,129.64999,129.03332666666668,129.64999,136.38220005000036,128.72,127.8,129.64999
2008-08-25 13:30:00,127.02,127.80666333333332,129.64999,136.27775005000035,128.2,126.75,127.87
2008-08-26 13:30:00,127.39,127.27999999999996,127.87,136.17890005000035,127.22,126.58,128.83
2008-08-27 13:30:00,128.63,128.25333333333333,128.83,136.09635005000035,128.06,127.3,130.34
2008-08-28 13:30:00,130.19,129.72,130.34,136.02880005000034,129.49,128.63,130.14
2008-08-29 13:30:00,128.78999,129.14666,130.14,135.93235000000035,129.32,128.50999,130.71001
2008-09-02 13:30:00,127.99001000000001,128.74000666666666,130.71001,135.83395005000037,129.12,127.52,128.5
2008-09-03 13:30:00,127.88,127.76999666666666,128.5,135.74565010000038,127.71,126.92998999999999,127.23
2008-09-04 13:30:00,124.03,125.07333666666666,127.23,135.63685015000036,125.6,123.96001000000001,124.95
2008-09-05 13:30:00,124.42,123.79,124.95,135.54015020000034,123.48,122.0,128.24001
2008-09-08 13:30:00,126.99001000000001,126.55000666666666,128.24001,135.45190025000036,126.33,124.42,127.36
2008-09-09 13:30:00,123.22,124.45999999999998,127.36,135.35960030000035,125.08,122.8,124.89998999999999
2008-09-10 13:30:00,123.72,123.72333,124.89998999999999,135.25755030000036,123.72,122.55,125.74001000000001
2008-09-11 13:30:00,125.50998999999999,124.28333666666668,125.74001000000001,135.18035025000034,123.67,121.60001000000001,126.21001000000001
2008-09-12 13:30:00,126.09,125.37667,126.21001000000001,135.09795020000035,125.02,123.83,125.65198999999998
2008-09-15 13:30:00,120.09,121.87733,125.65198999999998,134.96275020000036,122.77,119.89,122.32001000000001
2008-09-16 13:30:00,122.10001000000001,120.47334000000002,122.32001000000001,134.83735030000034,119.66,117.0,121.8517
2008-09-17 13:30:00,116.61,118.15390000000002,121.8517,134.67710030000038,118.93,116.0,121.78998999999999
2008-09-18 13:30:00,120.07001000000001,118.55333333333333,121.78998999999999,134.53905040000035,117.79,113.8,128.0
2008-09-19 13:30:00,124.12,122.88,128.0,134.4278504000003,122.26,116.52,124.75
2008-09-22 13:30:00,121.31,122.14,124.75,134.29035040000034,122.56,120.36,122.02
2008-09-23 13:30:00,118.55,119.61666666666667,122.02,134.12840040000034,120.15,118.28,120.0
2008-09-24 13:30:00,118.92998999999999,118.90666,120.0,133.96850035000034,118.89,117.78998999999999,121.91
2008-09-25 13:30:00,120.78998999999999,120.37896333333336,121.91,133.81205030000035,120.17,118.4369,121.5
2008-09-26 13:30:00,120.85001000000001,120.28666666666666,121.5,133.6767503500003,120.0,118.50998999999999,121.17998999999999
2008-09-29 13:30:00,111.38,114.50999666666668,121.17998999999999,133.48680035000035,116.07,110.97,116.8
2008-09-30 13:30:00,115.99001000000001,114.44070333333332,116.8,133.32145040000034,113.67,110.5321,116.69
2008-10-01 13:30:00,116.06,115.56666666666668,116.69,133.16590040000037,115.32,113.95,115.11
2008-10-02 13:30:00,111.85001000000001,112.67333666666669,115.11,132.99980040000034,113.08,111.06,115.45
2008-10-03 13:30:00,110.34,111.82333,115.45,132.82210040000035,112.56,109.67998999999999,107.62
2008-10-06 13:30:00,104.72,104.32666666666668,107.62,132.61630040000034,104.13,100.64,107.33
2008-10-07 13:30:00,100.03,102.33666333333332,107.33,132.38245040000035,103.49,99.64999,102.17999
2008-10-08 13:30:00,97.50999,98.83332666666664,102.17999,132.1293503500003,99.49,96.81,100.62
2008-10-09 13:30:00,90.7,93.85666666666668,100.62,131.83670035000034,95.44,90.25,93.94
2008-10-10 13:30:00,88.5,88.67333333333332,93.94,131.53145035000034,88.76,83.58,101.35001
2008-10-13 13:30:00,101.35001,97.54931,101.35001,131.29985040000034,95.65,89.94791,105.53
2008-10-14 13:30:00,99.85001,100.83000333333332,105.53,131.0626004500003,101.32,97.11,97.8
2008-10-15 13:30:00,90.02,92.51000333333332,97.8,130.7816504000003,93.76,89.71001,94.77
2008-10-16 13:30:00,93.77,91.69333,94.77,130.52585045000035,90.65,86.53999,98.59
2008-10-17 13:30:00,93.21001,94.48333333333332,98.59,130.2676005000003,95.12,91.64999,99.10001
2008-10-20 13:30:00,98.81,97.33316666666668,99.10001,130.0551005000003,96.59,94.08949,98.64
2008-10-21 13:30:00,95.86,96.57333333333332,98.64,129.82845050000034,96.93,95.22,95.86
2008-10-22 13:30:00,90.64,91.34333333333332,95.86,129.5871005000003,91.7,87.53,92.45
2008-10-23 13:30:00,91.69,89.98333333333332,92.45,129.34370050000035,89.13,85.81,89.92
2008-10-24 13:30:00,87.03999,86.98666333333334,89.92,129.07245050000034,86.96,84.0,89.50999
2008-10-27 13:30:00,83.95,85.71999666666666,89.50999,128.79145055000035,86.6,83.7,94.24001
2008-10-28 13:30:00,93.75999,90.84333333333336,94.24001,128.5538505000003,89.39,84.53,97.17
2008-10-29 13:30:00,93.08,94.11667,97.17,128.32840050000036,94.64,92.10001,96.53999
2008-10-30 13:30:00,96.3,95.24666,96.53999,128.12500050000034,94.72,92.89999,98.57001
2008-10-31 13:30:00,96.83,96.62667,98.57001,127.94200055000036,96.53,94.48,97.69
2008-11-03 14:30:00,97.11,96.91666666666669,97.69,127.76725055000037,96.82,95.95,100.86
2008-11-04 14:30:00,100.41,99.32806666666666,100.86,127.61570055000034,98.79,96.7142,100.7114
2008-11-05 14:30:00,96.19,97.30046666666664,100.7114,127.42735055000034,97.86,95.0,95.44
2008-11-06 14:30:00,90.86,92.12,95.44,127.20670050000034,92.75,90.06,94.0
2008-11-07 14:30:00,93.86,92.78666666666668,94.0,127.01080055000031,92.25,90.5,95.53
2008-11-10 14:30:00,92.63,93.02666666666666,95.53,126.7977505000003,93.22,90.92,92.1377
2008-11-11 14:30:00,89.77,90.18589666666666,92.1377,126.5670505000003,90.39,88.64999,90.1516
2008-11-12 14:30:00,85.82001,87.03053666666668,90.1516,126.32160055000031,87.64,85.12,91.73
2008-11-13 14:30:00,91.17,88.33,91.73,126.0906005500003,86.91,82.09,92.06
2008-11-14 14:30:00,86.62,88.39999999999998,92.06,125.82580055000031,89.29,86.52,88.56
2008-11-17 14:30:00,85.47,86.39666666666666,88.56,125.5640505000003,86.86,85.16,87.22
2008-11-18 14:30:00,87.08,85.73666666666666,87.22,125.3288005000003,85.06,82.91,86.87
2008-11-19 14:30:00,81.5,83.09666666666669,86.87,125.07105050000031,83.9,80.92,82.50999
2008-11-20 14:30:00,75.45,77.66999666666669,82.50999,124.77865055000035,78.78,75.05,80.89999
2008-11-21 14:30:00,79.52,78.25333,80.89999,124.5109005000003,77.62,74.34,86.985
2008-11-24 14:30:00,85.03,84.12546666666667,86.985,124.2673005000003,83.67,80.3614,87.50999
2008-11-25 14:30:00,85.66,85.66333333333334,87.50999,124.0206504500003,85.66,83.82001,89.19
2008-11-26 14:30:00,88.97,87.46666999999998,89.19,123.78365045000034,86.72,84.24001,90.13
2008-11-28 14:30:00,90.09,89.56666666666668,90.13,123.55825045000034,89.3,88.48,87.55
2008-12-01 14:30:00,82.11,83.83999999999997,87.55,123.29310045000037,84.7,81.86,85.49001
2008-12-02 14:30:00,85.27,84.266,85.49001,123.04185045000037,83.76,82.03799000000001,87.83
2008-12-03 14:30:00,87.32001,86.09666999999997,87.83,122.79885050000036,85.48,83.14,88.05
2008-12-04 14:30:00,85.3,85.69667000000003,88.05,122.55140055000034,85.9,83.74001,88.42
2008-12-05 14:30:00,87.92999,86.19666666666667,88.42,122.31295050000037,85.33,82.24001,92.38
2008-12-08 14:30:00,91.0,90.48716666666668,92.38,122.08130050000034,90.23,88.0815,92.13
2008-12-09 14:30:00,89.5,90.20333333333332,92.13,121.83700050000034,90.56,88.98,91.36
2008-12-10 14:30:00,90.11,90.1566666666667,91.36,121.59645050000034,90.18,89.0,91.0
2008-12-11 14:30:00,87.94,88.77,91.0,121.35180050000034,89.18,87.37,89.07001
2008-12-12 14:30:00,88.99001,87.75334000000001,89.07001,121.12765050000034,87.14,85.2,89.14999
2008-12-15 14:30:00,87.75,87.72999333333333,89.14999,120.89890050000037,87.72,86.28999,92.02
2008-12-16 14:30:00,91.88,90.69333,92.02,120.69335045000034,90.1,88.17999,92.42999
2008-12-17 14:30:00,90.99001,91.16,92.42999,120.47915050000034,91.24,90.06,91.67
2008-12-18 14:30:00,89.28999,89.72333333333334,91.67,120.2703004500003,89.94,88.21001,90.62
2008-12-19 14:30:00,88.19,88.96666666666665,90.62,120.06270040000034,89.36,88.09,88.67
2008-12-22 14:30:00,87.06,87.07333666666666,88.67,119.85800040000036,87.08,85.49001,87.92999
2008-12-23 14:30:00,86.16,86.62999666666668,87.92999,119.62580035000036,86.86,85.8,86.87
2008-12-24 14:30:00,86.66,86.50999999999998,86.87,119.40230035000036,86.44,86.0,87.3
2008-12-26 14:30:00,87.16,86.98666666666668,87.3,119.17985040000036,86.9,86.5,87.33
2008-12-29 14:30:00,86.91,86.61333666666668,87.33,118.96635040000034,86.47,85.60001,89.05
2008-12-30 14:30:00,88.97,88.29886666666668,89.05,118.76970040000036,87.96,86.8766,90.97
2008-12-31 14:30:00,90.24001,90.02667000000002,90.97,118.55275045000036,89.92,88.87,93.44
2009-01-02 14:30:00,92.96001,92.08334,93.44,118.36595045000034,91.65,89.85001,94.5533
2009-01-05 14:30:00,92.85001,93.09777,94.5533,118.1698005000003,93.22,91.89,94.45
2009-01-06 14:30:00,93.47,93.53333000000002,94.45,117.96355050000031,93.56,92.67999,92.25999
2009-01-07 14:30:00,90.67,91.04333,92.25999,117.74265045000031,91.23,90.2,91.09
2009-01-08 14:30:00,91.04201,90.60067,91.09,117.5318605000003,90.38,89.67,91.32001
2009-01-09 14:30:00,89.09,88.59000333333331,91.32001,117.3134105000003,88.34,85.36,88.91
2009-01-12 14:30:00,86.95,87.42333333333332,88.91,117.09061055000036,87.66,86.41,87.88
2009-01-13 14:30:00,87.11,87.06333333333332,87.88,116.86631055000036,87.04,86.2,85.75
2009-01-14 14:30:00,84.37,84.42666666666666,85.75,116.6051105500003,84.46,83.16,85.25
2009-01-15 14:30:00,84.39999,83.78999666666667,85.25,116.34361050000034,83.48,81.72,85.98759
2009-01-16 14:30:00,85.06,84.69919666666667,85.98759,116.08371055000036,84.52,83.05,85.05901
2009-01-20 14:30:00,80.57001,81.89300666666666,85.05901,115.80211060000036,82.55,80.05,84.24001
2009-01-21 14:30:00,84.05,82.92000333333334,84.24001,115.53756055000036,82.36,80.47,84.03999
2009-01-22 14:30:00,82.75,82.65333000000001,84.03999,115.26721050000036,82.6,81.17,83.99001
2009-01-23 14:30:00,83.11,82.55667333333334,83.99001,115.0036105000003,82.28,80.57001,85.36
2009-01-26 14:30:00,83.67999,83.94999666666669,85.36,114.74191045000036,84.08,82.81,85.14999
2009-01-27 14:30:00,84.53,84.32666333333334,85.14999,114.49766045000031,84.22,83.3,87.95
2009-01-28 14:30:00,87.39,87.13667,87.95,114.26996050000031,87.01,86.07001,87.4901
