time,open,high,low,close,Plot,Plot,Plot,Plot,MA,MA,MA,MA,EMA,EMA,Basis,Upper,Lower,MA,MA,MA,MA,VWAP,Volume,Volume MA,RSI,EMA Divergence,Min,Max,-Min,-Max,ATR,Plot,Plot,Histogram,MACD,Signal,HV,ROC,Plot,Plot,Plot,OnBalanceVolume
1133793000,126.64,126.73,126.17999,126.58,NaN,NaN,112.9425,125.97213365384616,120.69350010000043,122.43550079999991,121.95620079999999,124.91050050000004,123.19451221624975,124.94805872605811,125.94846230769257,127.97152486514129,123.92539975024384,120.69350010000043,122.43550079999991,121.95620079999999,124.91050050000004,126.49666333333333,59367104,53557447.2,65.24450918334043,NaN,1.5,2.75,NaN,NaN,1.109664932758231,1.1084752374082534,166.63013714110696,0.02976466720201909,1.4263428412791797,1.3965781740771606,9.635077740094458,0.6520436269118631,NaN,NaN,NaN,2168099565
1133879400,127.05,127.74001,126.63,126.82001,NaN,NaN,112.833125,125.98646067307692,120.73460010000045,122.47530089999991,122.06100099999999,125.14000100000003,123.33668859992623,125.12633979976685,126.2046161538464,127.68932355159,124.71990875610281,120.73460010000045,122.47530089999991,122.06100099999999,125.14000100000003,127.06334,57942800,54116302.4,66.33712467410234,NaN,1.5,2.75,NaN,NaN,1.113261008989786,1.0707087777674922,168.08263708863225,0.002450489529612465,1.3996412859891763,1.3971907964595638,9.338756203056215,0.4117260490894689,NaN,NaN,NaN,2226042365
1133965800,126.78999,126.87,125.67999,126.08,NaN,NaN,112.72375,126.00078769230768,120.76775010000046,122.51260079999992,122.15160099999999,125.33250100000002,123.44426943914482,125.21716458074144,126.31538538461562,127.50147851490397,125.12929225432728,120.76775010000046,122.51260079999992,122.15160099999999,125.33250100000002,126.20999666666667,66826000,55349917.6,60.067044079989415,NaN,1.5,2.75,NaN,NaN,1.1187430797762299,1.2073369373904903,165.29065200219438,-0.07476159777506441,1.3037387992407332,1.3785003970157976,9.770999631688241,-0.747854837439977,NaN,NaN,NaN,2159216365
1134052200,126.22,126.82001,125.48,126,NaN,NaN,112.614375,126.01511471153846,120.79655005000045,122.54240079999991,122.23820099999999,125.51300100000003,123.5444941670215,125.29172033495654,126.38230846153871,127.37586637645259,125.38875054662483,120.79655005000045,122.54240079999991,122.23820099999999,125.51300100000003,126.10000333333333,62586704,55595817.6,59.413256123782965,NaN,1.5,2.75,NaN,NaN,1.134547859792213,1.1257448258122207,167.10622251756863,-0.1369104498503353,1.2073623347028786,1.3442727845532139,9.010418302289997,-0.8888539290490014,NaN,NaN,NaN,2096629661
1134138600,126.16,126.78,125.82001,126.33,NaN,NaN,112.505,126.02944173076922,120.82105010000045,122.5713007999999,122.311601,125.66250100000002,123.6537296898834,125.39060411257972,126.42615538461563,127.35413483504986,125.49817593418139,120.82105010000045,122.5713007999999,122.311601,125.66250100000002,126.31000333333333,50744704,54175884,61.285173225106334,NaN,1.5,2.75,NaN,NaN,1.1220794412356268,0.9366659157790577,168.9650816146648,-0.15988272361068012,1.1444193800398637,1.3043021036505438,9.18822865936731,0.07922047056959068,NaN,NaN,NaN,2147374365
1134397800,126.71001,126.86,125.96001,126.45,NaN,NaN,112.395625,126.04376875,120.85015010000045,122.60860079999992,122.37980119999999,125.79700150000001,123.76338734910367,125.49149895900071,126.43769384615409,127.36283777037943,125.51254992192875,120.85015010000045,122.60860079999992,122.37980119999999,125.79700150000001,126.42333666666667,48393808,54852224,61.97201655760399,NaN,1.5,2.75,NaN,NaN,1.1062159097187965,0.882257900791771,169.8956617463264,-0.17013293684294828,1.0916359325968585,1.2617688694398068,8.226371622824724,0.28551034975017797,NaN,NaN,NaN,2195768173
1134484200,126.39999,127.7,126.28999,127.31,NaN,NaN,112.28625,126.05809576923076,120.88055010000045,122.64630089999991,122.47400099999999,125.9780015,123.90247019815843,125.66468953433397,126.45923230769255,127.44929172140199,125.4691728939831,120.88055010000045,122.64630089999991,122.47400099999999,125.9780015,127.09999666666667,88650880,57030128,66.55189334426383,NaN,1.5,2.75,NaN,NaN,1.1279154875960253,1.554456970533189,170.76966911980153,-0.12425903728566356,1.1064450728327273,1.2307041101183909,8.984380782164298,1.51503069930628,NaN,NaN,NaN,2284419053
1134570600,127.19,128.09,127.14,127.81,NaN,NaN,112.176875,126.07242278846154,120.91375010000047,122.6925008999999,122.60580099999999,126.206501,124.05570666097574,125.86900481677836,126.51154000000025,127.69147248430261,125.3316075156979,120.91375010000047,122.6925008999999,122.60580099999999,126.206501,127.68,64374896,56769248,68.89723307387335,NaN,1.5,2.75,NaN,NaN,1.1152072384820237,1.1339747886038583,173.06701057848323,-0.06830356424784068,1.14532465480859,1.2136282190564307,8.119234229412198,0.8840476754282142,NaN,NaN,NaN,2348793949
1134657000,127.84,128,127.17999,127.44,NaN,NaN,112.0675,126.0867498076923,120.94485010000045,122.73350089999991,122.76200099999998,126.40400050000001,124.18842404681983,126.01862340565661,126.60461692307717,127.86891147158966,125.34032237456469,120.94485010000045,122.73350089999991,122.76200099999998,126.40400050000001,127.53999666666667,55903104,57007708,65.25105271825133,NaN,1.5,2.75,NaN,NaN,1.0941217214475931,0.9806236026889557,170.09188850513038,-0.0643281245056635,1.1332180634243514,1.1975461879300149,6.572330664643106,0.465108359076992,NaN,NaN,NaN,2292890845
1134743400,127.27,128.57001,126.36,126.36,NaN,NaN,111.958125,126.10107682692308,120.96300010000046,122.75920099999992,122.90520099999998,126.49000050000002,124.27358388812101,126.05113546226075,126.6253861538464,127.86378853182057,125.38698377587224,120.96300010000046,122.75920099999992,122.90520099999998,126.49000050000002,127.09667,46239008,56533783.2,55.94428621792249,NaN,1.5,2.75,NaN,NaN,1.173828027058479,0.8179004726504842,168.93254126572995,-0.1383050862355497,1.0246648301355776,1.1629699163711273,8.353234351218108,-0.17380312845631132,NaN,NaN,NaN,2246651837
1135002600,126.73,126.87,125.69,125.71001,NaN,NaN,111.84875,126.11540384615384,120.97760020000045,122.77060099999993,123.02720119999998,126.519001,124.32991432388097,126.01864732299782,126.64846384615409,127.80380700841314,125.49312068389503,120.97760020000045,122.77060099999993,123.02720119999998,126.519001,126.09000333333334,48819504,55352899.2,51.210207911517095,NaN,1.5,2.75,NaN,NaN,1.1742688822685883,0.8819683287700312,165.03495528584597,-0.22950564955814512,0.8760878544234458,1.105593503981591,8.754300556689314,-0.8752561997117012,NaN,NaN,NaN,2197832333
1135089000,125.86,126.59,125.48,125.83,NaN,NaN,111.739375,126.12973086538462,120.99510020000045,122.79150089999993,123.17180099999997,126.5225015,124.38874121314053,126.00068091128374,126.58231000000023,127.81636814987228,125.3482518501282,120.99510020000045,122.79150089999993,123.17180099999997,126.5225015,125.96666666666665,46604704,55182074.4,52.017417624999005,NaN,1.5,2.75,NaN,NaN,1.1696782478208319,0.8445623783943867,165.69208402651873,-0.27705933386539217,0.7592693366498509,1.036328670515243,8.669172682171943,-0.19828680203045684,NaN,NaN,NaN,2244437037
1135175400,126.17,126.75999,125.8,126.03,NaN,NaN,111.63,126.14405788461538,121.02040020000044,122.81530099999995,123.32380119999998,126.5090015,124.4531043028213,126.0034732054472,126.51923230769255,127.77573320472051,125.26273141066459,121.02040020000044,122.81530099999995,123.32380119999998,126.5090015,126.19666333333333,51801200,54450140.8,53.40130513816725,NaN,1.5,2.75,NaN,NaN,1.1547005158336299,0.9513510752941892,168.48304688621616,-0.2890256317289843,0.6750466308540126,0.9640722625829969,8.112373945375003,0.02380952380952471,NaN,NaN,NaN,2296238237
1135261800,126.31,126.69,126.08,126.69,NaN,NaN,111.520625,126.15838490384616,121.04765015000042,122.83830099999996,123.50760119999997,126.49200149999999,124.54082570271066,126.06885670969032,126.5276938461541,127.78719561111558,125.26819208119261,121.04765015000042,122.83830099999996,123.50760119999997,126.49200149999999,126.48666666666666,32250496,53519930.4,57.733537094296786,NaN,1.5,2.75,NaN,NaN,1.1193647647026561,0.6025885265351542,171.11681013692026,-0.24804427886984537,0.6540169139956902,0.9020611928655355,8.633567427315725,0.28496794110662504,NaN,NaN,NaN,2328488733
1135348200,126.78999,126.86,126.42,126.75999,NaN,NaN,111.41125,126.17271192307692,121.07950010000042,122.85870089999997,123.69420119999997,126.47350099999998,124.62785175358475,126.13467892781506,126.52307692307718,127.77869272949381,125.26746111666056,121.07950010000042,122.85870089999997,123.69420119999997,126.47350099999998,126.67999666666665,27977296,54155295.2,58.17757890023759,NaN,1.5,2.75,NaN,NaN,1.0708387100810377,0.5166123810548446,173.6267902165225,-0.213112391282815,0.6356707037620168,0.8487830950448318,8.533456349207267,0.2451482799525497,NaN,NaN,NaN,2356466029
1135693800,126.92,127.05,125.38,125.47,NaN,NaN,111.301875,126.1870389423077,121.10115010000044,122.87620089999997,123.83020119999998,126.43550099999997,124.6608771750128,126.07137617278505,126.47615384615412,127.83577898595625,125.11652870635199,121.10115010000044,122.87620089999997,123.83020119999998,126.43550099999997,125.96666666666667,44500704,53655165.6,48.13923302728799,NaN,1.5,2.75,NaN,NaN,1.1136359450752493,0.8293834060965045,169.85034500156988,-0.27010839879105375,0.5111475965560146,0.7812559953470684,10.435130511163056,-1.4452910219150132,NaN,NaN,NaN,2311965325
1135780200,125.73,125.99001,125.5,125.75,NaN,NaN,111.1925,126.20136596153846,121.12920010000043,122.90490089999997,123.96300119999998,126.41850099999996,124.70358787403191,126.0407689182341,126.45692307692335,127.84961343660406,125.06423271724263,121.12920010000043,122.90490089999997,123.96300119999998,126.41850099999996,125.74666999999998,30764304,52602905.6,50.149850033914525,NaN,1.5,2.75,NaN,NaN,1.0712340918555887,0.5848403933032931,172.4531603786806,-0.28092647941546267,0.43009789607773996,0.7110243754932026,9.518283300503494,-1.611767467334326,NaN,NaN,NaN,2342729629
1135866600,125.72,125.96001,125.06,125.19,NaN,NaN,111.083125,126.21569298076923,121.15955010000043,122.93030099999999,124.11040099999997,126.40750099999998,124.722662859364,125.9597433069737,126.36923076923105,127.9176961443108,124.82076539415131,121.15955010000043,122.93030099999999,124.11040099999997,126.40750099999998,125.40333666666668,33033600,51450816,46.28489555281761,NaN,1.5,2.75,NaN,NaN,1.059003799580189,0.6420422953058703,171.66920672358782,-0.31520057775649646,0.3170236532975821,0.6322242310540785,9.063704772661742,-1.765536723163842,NaN,NaN,NaN,2309696029
1135953000,124.8,125.06,124.36,124.50999,NaN,NaN,124.36,126.23002,121.18530005000042,122.9415009,124.20500079999997,126.29850049999997,124.71432274723207,125.8216715634524,126.2199992307695,128.05583173530698,124.38416672623202,121.18530005000042,122.9415009,124.20500079999997,126.29850049999997,124.64333,44646096,50407580.8,42.04725293282589,NaN,1.5,2.75,NaN,NaN,1.0426463853244612,0.8857020172648318,169.46641923332174,-0.3693201006729713,0.17057410521286442,0.5398942058858357,9.264031262125926,-1.4640788224121537,NaN,NaN,NaN,2265049933
1136298600,125.10001,127,124.39,126.7,NaN,NaN,124.49851851851852,126.24434701923076,121.22610010000042,122.9752009,124.38560079999996,126.29099999999997,124.79219244341905,125.90532189074264,126.17307615384644,127.92430334421205,124.42184896348083,121.22610010000042,122.9752009,124.38560079999996,126.29099999999997,126.02999999999999,73388816,51740786.4,56.01448143472097,NaN,1.5,2.75,NaN,NaN,1.1546002149441426,1.4183939036535402,174.04899492827758,-0.24904158969883872,0.2285922187622873,0.477633808461126,13.778061120695552,0.7875188300438493,NaN,NaN,NaN,2338438749
1136385000,126.86,127.49001,126.7,127.3,NaN,NaN,124.63703703703703,126.25867403846154,121.27210005000043,123.0100008,124.56900079999996,126.32699999999997,124.89053783779478,126.03814837733859,126.13384538461567,127.75462574457754,124.5130650246538,121.27210005000043,123.0100008,124.56900079999996,126.32699999999997,127.16333666666667,52243200,51384591.2,58.934610162734344,NaN,1.5,2.75,NaN,NaN,1.1285580567338462,1.0167094605590634,177.7309974889968,-0.1266620755173829,0.3193062140643974,0.4459682895817803,13.5192978591081,1.168242867360724,NaN,NaN,NaN,2390681949
1136471400,127.17,127.59,126.88,127.38,NaN,NaN,124.77555555555556,126.2730010576923,121.32450010000042,123.0532008,124.71740059999996,126.35499949999999,124.98816380494009,126.16594376997301,126.12923000000029,127.73538198941736,124.52307801058322,121.32450010000042,123.0532008,124.71740059999996,126.35499949999999,127.28333333333335,47310496,50852976,59.32237753325892,NaN,1.5,2.75,NaN,NaN,1.0986610526814293,0.9303387868588064,179.2817269640381,-0.04227752627868625,0.3931213817334225,0.43539890801210873,13.523250682018242,1.0711735301118737,NaN,NaN,NaN,2437992445
1136557800,128.03999,128.58,127.36,128.44,NaN,NaN,124.91407407407408,126.28732807692307,121.38170010000042,123.0994007,124.89180059999995,126.47299949999999,125.12352993023656,126.3825205537851,126.2892300000003,128.31504090260754,124.26341909739308,121.38170010000042,123.0994007,124.89180059999995,126.47299949999999,128.12666666666667,62892608,50656306.4,64.15246671965191,NaN,1.5,2.75,NaN,NaN,1.1073281203470424,1.2415553456143815,182.95936207372478,0.07650660708428247,0.5310321668674618,0.4545255597831793,14.12088901688228,1.381324492856579,NaN,NaN,NaN,2500885053
1136817000,128.42,129.06,128.38,128.77,NaN,NaN,125.05259259259259,126.30165509615384,121.43985010000043,123.1650006,125.07980059999996,126.6114995,125.26652875650178,126.60989954866271,126.52461384615414,128.9063493905856,124.14287830172266,121.43985010000043,123.1650006,125.07980059999996,126.6114995,128.73666666666668,43532704,49703606.4,65.52492018160311,NaN,1.5,2.75,NaN,NaN,1.076804683179397,0.8758459828782162,186.35364060686896,0.16386360417316076,0.6593550649996303,0.4954914608264695,13.973600957759363,1.585681728122579,NaN,NaN,NaN,2544417757
1136903400,128.39,128.98,128.25999,128.89999,NaN,NaN,125.19111111111111,126.31598211538461,121.49780005000042,123.2320005,125.29580019999996,126.73999899999998,125.4090174327174,126.82800340117102,126.76076692307721,129.41355034107596,124.10798350507847,121.49780005000042,123.2320005,125.29580019999996,126.73999899999998,128.71332666666666,44961392,49414440.8,66.07588961444404,NaN,1.5,2.75,NaN,NaN,1.051319348666583,0.9098836549011398,188.00065113451015,0.21380563371196948,0.7627485029664314,0.5489428692544619,13.963211322717479,2.7337132382242797,NaN,NaN,NaN,2589379149
1136989800,129.02,129.44,128.73,129.31,NaN,NaN,125.32962962962964,129.44,121.56170005000044,123.30320049999999,125.48600019999996,126.882999,125.5619971412383,127.06438402963092,127.01307461538491,129.94869638456427,124.07745284620555,121.56170005000044,123.30320049999999,125.48600019999996,126.882999,129.16,49603904,49474945.6,67.8226818710192,NaN,1.5,2.75,NaN,NaN,1.0269393951903991,1.002606539500672,188.92473586237315,0.2550615586596099,0.8677698175789743,0.6127082589193644,11.727020931679045,2.831013916500996,NaN,NaN,NaN,2638983053
1137076200,129.08,129.28,128.44,128.8,NaN,NaN,125.46814814814815,129.48234225225224,121.61480010000042,123.36650049999999,125.65940019999996,126.95749900000001,125.68897764550346,127.22968078871368,127.17538230769259,130.25156126619265,124.0992033491925,121.61480010000042,123.36650049999999,125.65940019999996,126.95749900000001,128.84,40509296,47067866.4,63.44644808465223,NaN,1.5,2.75,NaN,NaN,1.0157294383910853,0.860657155260388,186.3648156508506,0.22941627199466352,0.8994785989126939,0.6700623269180304,12.394237072342614,2.883616902308502,NaN,NaN,NaN,2598473757
1137162600,128.57001,128.89999,128.2,128.67999,NaN,NaN,125.60666666666667,129.5246845045045,121.66840000000043,123.4286004,125.82319979999994,127.00099850000001,125.80627224764058,127.36780547550285,127.32307461538491,130.48837078614272,124.15777844462708,121.66840000000043,123.4286004,125.82319979999994,127.00099850000001,128.59332666666668,44858896,46092066.4,62.425694574286695,NaN,1.5,2.75,NaN,NaN,0.9931766213631515,0.9732454954547233,187.7341220446135,0.18754833490882972,0.9044977455540675,0.7169494106452378,11.833465391719267,3.3491288530342036,NaN,NaN,NaN,2553614861
1137508200,128.2,128.42,127.81,128.33,NaN,NaN,125.74518518518518,129.56702675675675,121.72290005000045,123.4895003,125.95479979999995,127.04549850000001,125.90524196341939,127.45944304926448,127.5430746153849,130.5565258802229,124.5296233505469,121.72290005000045,123.4895003,125.95479979999995,127.04549850000001,128.1866666666667,52181600,45905991.2,59.42313250811441,NaN,1.5,2.75,NaN,NaN,0.9843775769800693,1.1367056594564937,184.61225853926422,0.12260289435249994,0.8702030285858626,0.7476001342333627,11.232716967145286,1.2865035516969294,NaN,NaN,NaN,2501433261
1137594600,127.58,128.89999,127.16,127.82001,NaN,NaN,125.8837037037037,129.60936900900901,121.77385010000043,123.55620049999999,126.06579999999994,127.118499,125.98033090603039,127.49378275885834,127.70230615384642,130.5331719339974,124.87144037369542,121.77385010000043,123.55620049999999,126.06579999999994,127.118499,127.96,75066496,47347365.6,55.2527738728121,NaN,1.5,2.75,NaN,NaN,1.0383498929100647,1.585441873032108,183.03881386106934,0.03610720601054973,0.7927341417465499,0.7566269357360002,7.176277541635771,0.40849175176747776,NaN,NaN,NaN,2426366765
1137681000,128.09,128.77,127.81,128.31,NaN,NaN,126.02222222222223,129.65171126126126,121.82445010000045,123.62340049999999,126.18979999999996,127.24849850000001,126.07169047834292,127.57151773420517,127.94230615384642,130.3825875412818,125.50202476641104,121.82445010000045,123.62340049999999,126.18979999999996,127.24849850000001,128.29666666666668,78049184,48808849.6,58.28212933003086,NaN,1.5,2.75,NaN,NaN,1.032753471987918,1.5990785408718176,186.7525271869289,0.004372578602642396,0.7620926589893031,0.7577200803866607,7.017340886357425,0.7300989166274194,NaN,NaN,NaN,2504415949
1137767400,128.28,128.31,125.97,125.97,NaN,NaN,126.16074074074074,129.69405351351352,121.86130005000047,123.67550059999998,126.26459999999997,127.2554985,126.06770261644712,127.41899223570944,128.05461461538488,129.91917387200073,126.19005535876903,121.86130005000047,123.67550059999998,126.26459999999997,127.2554985,126.75,115312000,52244214.4,43.23039242277752,NaN,1.5,2.75,NaN,NaN,1.126128223988781,2.207172628094873,183.351365439148,-0.17198861152063416,0.542734315985868,0.7147229275065021,13.05770132836656,-1.9230769230769222,NaN,NaN,NaN,2389103949
1138026600,126.21001,126.82001,126.13,126.42,NaN,NaN,126.29925925925926,129.73639576576576,121.89720000000045,123.72280059999997,126.34839999999998,127.2749985,126.08151820011587,127.32385011802283,128.03307615384642,129.96498174040732,126.10117056728551,121.89720000000045,123.72280059999997,126.34839999999998,127.2749985,126.45666999999999,67094816,53008895.2,46.11256549345364,NaN,1.5,2.75,NaN,NaN,1.106405493703868,1.2657274924680941,186.04923145002738,-0.2513105053757856,0.4005847957867701,0.6518953011625557,12.05935595800876,-1.824959229634238,NaN,NaN,NaN,2456198765
1138113000,126.63,127.14999,126.42,126.55,NaN,NaN,126.43777777777778,129.778738018018,121.93995000000045,123.77780059999998,126.43159999999997,127.2679985,126.09989003540544,127.25015010678256,127.97538384615412,130.03216904379497,125.91859864851327,121.93995000000045,123.77780059999998,126.43159999999997,127.2679985,126.70666333333332,53013904,54047065.6,46.95048272602679,NaN,1.5,2.75,NaN,NaN,1.0795186727250203,0.9808840389662153,189.5007591521125,-0.28550072848958175,0.29501939055057846,0.5805201190401602,11.897224830338912,-1.8231110801482648,NaN,NaN,NaN,2509212669
1138199400,127.03999,127.17999,125.84,126.66,NaN,NaN,126.57629629629629,129.82108027027027,121.98280000000044,123.81860059999997,126.49799999999998,127.262999,126.1218551320562,127.19394533470803,127.91999923076949,130.07439103859582,125.76560742294318,121.98280000000044,123.81860059999997,126.49799999999998,127.262999,126.55999666666666,87790624,57037732,47.69165406629977,NaN,1.5,2.75,NaN,NaN,1.098123767530376,1.539167511078456,187.85800836852226,-0.29023662610142176,0.21772433641338296,0.5079609625148047,11.885677085555335,-2.0493387982368,NaN,NaN,NaN,2597003293
1138285800,127.28,127.67,126.75999,127.36,NaN,NaN,126.71481481481482,129.8634225225225,122.02610000000044,123.86730049999998,126.57000019999998,127.357499,126.17040983275987,127.20976006473585,127.83692230769256,129.98798919589206,125.68585541949305,122.02610000000044,123.86730049999998,126.57000019999998,127.357499,127.26333000000001,71360816,58380737.6,52.26240690613845,NaN,1.5,2.75,NaN,NaN,1.0918292127067781,1.222334950423785,190.6904964101117,-0.23794892990308958,0.21052480013594277,0.44847373003903235,12.30710830830681,-1.1180124223602577,NaN,NaN,NaN,2668364109
1138372200,127.66,128.66,127.45,128.53999,NaN,NaN,126.85333333333334,129.90576477477478,122.08229995000045,123.93000039999997,126.66699999999999,127.49699850000002,126.26333454520066,127.3364486299991,127.81922923076948,129.9429153641323,125.69554309740668,122.08229995000045,123.93000039999997,126.66699999999999,127.49699850000002,128.21666333333334,65790880,60132066.4,58.79819500277709,NaN,1.5,2.75,NaN,NaN,1.1066985546562937,1.094106421727759,193.3160662570738,-0.12148678307196875,0.2966152511990714,0.41810203427104015,13.60466319822115,-0.10879702430814206,NaN,NaN,NaN,2734154989
1138631400,128.44,128.81,128.35001,128.44,NaN,NaN,126.99185185185185,129.94810702702702,122.14564995000045,123.97740039999996,126.77099979999997,127.65949850000001,126.34869397480064,127.44154876047537,127.78384538461566,129.84884122142455,125.71884954780677,122.14564995000045,123.97740039999996,126.77099979999997,127.65949850000001,128.53333666666666,33710192,60165896,58.072637362655314,NaN,1.5,2.75,NaN,NaN,1.0605050864665588,0.5602873760909336,192.19025905312407,-0.052314912411835945,0.3527083937562452,0.40502330616808113,13.601932720493533,0.08571651211718632,NaN,NaN,NaN,2700444797
1138717800,128.32001,128.53999,127.49001,127.5,NaN,NaN,127.13037037037037,129.9904492792793,122.21240000000043,124.01330039999998,126.85119959999996,127.80899900000001,126.3938432306908,127.447115545192,127.64461461538488,129.5140520436846,125.77517718708516,122.21240000000043,124.01330039999998,126.85119959999996,127.80899900000001,127.84333333333332,73131184,61590150.4,51.62337178870655,NaN,1.5,2.75,NaN,NaN,1.0597532945760897,1.1873844035945071,193.608530625452,-0.06989801396776307,0.31765078870837726,0.38754880267614034,14.162966524461114,-0.25035986149586154,NaN,NaN,NaN,2627313613
1138804200,127.82001,128.42999,127.72,128.39,NaN,NaN,127.2688888888889,130.03279153153153,122.28185000000043,124.06220039999997,126.92619959999996,127.89349900000002,126.47212388831078,127.53691406469753,127.61307615384642,129.41613690071458,125.81001540697827,122.28185000000043,124.06220039999997,126.92619959999996,127.89349900000002,128.17999666666665,63562896,61098854.4,56.54415005864373,NaN,1.5,2.75,NaN,NaN,1.050484487820655,1.0403287692412118,194.79643260419903,-0.023990079648289142,0.3575612031157789,0.381551282764068,14.604037599335625,0.06234899851919888,NaN,NaN,NaN,2690876509
1138890600,128.10001,128.14,126.8,126.89999,NaN,NaN,127.4074074074074,130.07513378378377,122.33929995000044,124.08520019999996,126.96159939999995,127.87349850000001,126.48890295151428,127.47625462996443,127.47615307692334,129.20307161455628,125.7492345392904,122.33929995000044,124.08520019999996,126.96159939999995,127.87349850000001,127.27999666666666,83628624,62668125.6,47.78139135928629,NaN,1.5,2.75,NaN,NaN,1.0890213101191788,1.3344682515923214,191.30432647826225,-0.09252576366261839,0.265894078185795,0.3584198418484134,15.935396762936605,0.7382630785107595,NaN,NaN,NaN,2607247885
1138977000,126.58,128.39,126.14,126.27,NaN,NaN,127.54592592592593,130.11747603603604,122.40164995000045,124.10440009999996,126.97179959999998,127.8179985,126.48031852204313,127.36137323663448,127.31769153846182,129.07982527331868,125.55555780360497,122.40164995000045,124.10440009999996,126.97179959999998,127.8179985,126.93333333333331,86042496,64604725.6,44.63198614659815,NaN,1.5,2.75,NaN,NaN,1.1719483593963793,1.3318297570479891,188.84367727113258,-0.17410438453349336,0.14078936118154672,0.3148937457150401,11.9825002308034,-0.11865211200759823,NaN,NaN,NaN,2521205389
1139236200,126.44,126.8,126.17,126.60001,NaN,NaN,127.68444444444445,130.15981828828828,122.45460005000045,124.13380019999997,126.97779979999997,127.725999,126.48501230549242,127.2888624521931,127.22384538461567,128.99887521054703,125.4488155586843,122.45460005000045,124.13380019999997,126.97779979999997,127.725999,126.52333666666668,45513392,63735764.8,46.61694408777074,NaN,1.5,2.75,NaN,NaN,1.1332377622966376,0.7140950162411795,191.35163561856655,-0.19791980305902868,0.06749399189125427,0.26541379495028294,11.897828815392389,0.039517977084156726,NaN,NaN,NaN,2566718781
1139322600,126.38,126.66,125.39999,125.48,NaN,NaN,127.82296296296296,130.20216054054055,122.50415000000045,124.15650009999996,126.94679979999997,127.561499,126.4456000582182,127.11658983769853,127.00615307692337,128.88601158351776,125.12629457032898,122.50415000000045,124.15650009999996,126.94679979999997,127.561499,125.84666333333331,71227632,65120511.2,41.21635175571046,NaN,1.5,2.75,NaN,NaN,1.1422929221325917,1.0937818313686702,188.11219494097813,-0.2763677114441342,-0.08004584435488482,0.19632186708924937,12.939750720289512,-0.9316279804200163,NaN,NaN,NaN,2495491149
1139409000,125.88,128.10001,125.60001,126.62,NaN,NaN,127.96148148148148,130.2445027927928,122.55560000000042,124.19120019999997,126.93659979999997,127.4474995,126.45243927162142,127.06929556744153,127.05615307692337,128.85598828439268,125.25631786945407,122.55560000000042,124.19120019999997,126.93659979999997,127.4474995,126.77334,59426304,65843756.8,47.8400751269472,NaN,1.5,2.75,NaN,NaN,1.2478441419802633,0.9025351360267463,190.08422153534465,-0.2400873807570604,-0.10378735885707613,0.13630002189998427,14.129577941223388,-0.5810301507537649,NaN,NaN,NaN,2554917453
1139495400,126.92,127.60001,126.37,126.41,NaN,NaN,128.1,130.28684504504506,122.61165000000042,124.22030019999997,126.94019979999997,127.3024995,126.45077498645979,127.00650551339947,127.05538384615413,128.85631415146037,125.2544535408479,122.61165000000042,124.22030019999997,126.94019979999997,127.3024995,126.79333666666666,62024304,66464776.8,46.79406579558159,NaN,1.5,2.75,NaN,NaN,1.2465702746959584,0.9331905858442603,191.04003545390495,-0.21940612580832514,-0.13795763536042216,0.08144849044790299,13.693836176057353,-1.6570640778795707,NaN,NaN,NaN,2492893149
1139581800,126.42999,127.13,125.45,126.64,NaN,NaN,128.23851851851853,130.3291872972973,122.66660005000041,124.25580019999995,126.95119979999998,127.19449949999998,126.45819557522607,126.97160022640905,127.06230692307722,128.8560906520567,125.26852319409774,122.66660005000041,124.25580019999995,126.95119979999998,127.19449949999998,126.40666666666665,64509696,67664796.8,48.13170474139441,NaN,1.5,2.75,NaN,NaN,1.2775295407891036,0.9533716060756722,191.45526285317365,-0.18100637186484386,-0.14480947438315184,0.036196897481692025,12.314027355045823,-1.4014325755216421,NaN,NaN,NaN,2557402845
1139841000,126.57001,126.78999,125.95,126.41,NaN,NaN,128.37703703703704,130.37152954954954,122.7276500500004,124.29940019999997,126.97119979999998,127.08099999999997,126.45630555266818,126.91811449056057,127.04307615384644,128.85892441799595,125.22722788969695,122.7276500500004,124.29940019999997,126.97119979999998,127.08099999999997,126.38333,52309200,68037312,46.862906022633204,NaN,1.5,2.75,NaN,NaN,1.2462767164470248,0.7688310790408651,188.41799434347615,-0.16245755979095197,-0.16687505225699795,-0.004417492466045975,12.306532608719468,-0.8549019607843164,NaN,NaN,NaN,2505093645
1139927400,126.46001,128.03,123.64,127.75,NaN,NaN,123.64,130.4138718018018,122.78765005000041,124.36780019999996,126.99239979999999,127.05199999999998,126.50703866824982,126.99734168193575,127.07307615384646,128.92147184781786,125.22468045987507,122.78765005000041,124.36780019999996,126.99239979999999,127.05199999999998,126.47333333333334,90992496,69977856.8,54.404231324645956,NaN,1.5,2.75,NaN,NaN,1.4708283795579518,1.300304127062091,191.23238452239733,-0.05675928704935192,-0.07536660127773587,-0.018607314228383954,13.470880042583657,-0.49848119012383085,NaN,NaN,NaN,2596086141
