date,tmr_high,tmr_low,roll_high,roll_low,predicted_high,predicted_low,adj_tmr_high,adj_tmr_low,adj_pred_high,adj_pred_low
2020-08-03,1.4379943847656023,2.3119873046874773,328.62200317382815,325.547998046875,0.224086062959015,-0.09730913628039344,330.05999755859375,327.8599853515625,328.8460892367872,325.45068891059464
2020-08-04,1.7580139160156136,3.3339965820312614,330.6320007324219,327.84599609375,0.22940417997517945,0.25603117474968395,332.3900146484375,331.17999267578125,330.86140491239706,328.1020272684997
2020-08-05,2.1779907226562614,1.0900085449218864,332.28200073242186,330.0399963378906,0.21847213653746972,0.11316243331552873,334.4599914550781,331.1300048828125,332.5004728689593,330.15315877120617
2020-08-06,1.3680053710937727,1.2139953613281023,333.5119995117187,331.08599243164065,0.20497927231508445,0.29851682566307963,334.8800048828125,332.29998779296875,333.7169787840338,331.3845092573037
2020-08-07,0.7619873046875227,1.0439941406249886,335.00800170898435,331.91599731445314,0.2170141405750308,0.2654290396212389,335.7699890136719,332.9599914550781,335.2250158495594,332.1814263540744
2020-08-10,1.3540100097656023,-0.7519897460937273,336.1859985351563,332.7619995117187,0.21398811402752863,0.25603117474968395,337.5400085449219,332.010009765625,336.3999866491838,333.0180306864684
2020-08-11,1.33599853515625,1.7080078125,336.9440002441406,333.7019958496094,0.22411277994362955,0.2800859853959124,338.2799987792969,335.4100036621094,337.1681130240843,333.98208183500526
2020-08-12,0.7979980468750227,1.4639892578125,337.452001953125,334.3659973144531,0.21847213653746972,0.21938147377630055,338.25,335.8299865722656,337.67047408966243,334.58537878822943
2020-08-13,-0.545989990234375,0.47599487304688637,337.96600341796875,335.1440002441406,0.21847213653746972,0.318472047584355,337.4200134277344,335.6199951171875,338.1844755545062,335.46247229172496
2020-08-14,0.06199340820313637,0.7860107421875,338.2780029296875,336.0639953613281,0.23969748032958232,0.2501954685155573,338.3399963378906,336.8500061035156,338.5177004100171,336.3141908298437
2020-08-17,0.5560058593749773,0.30399169921872726,338.54400024414065,336.3059936523438,0.24044127088731523,0.2654290396212389,339.1000061035156,336.6099853515625,338.78444151502794,336.57142269196504
2020-08-18,0.9559875488281477,0.43599853515627274,338.65399780273435,336.1839965820312,0.2170141405750308,0.28931150075567735,339.6099853515625,336.6199951171875,338.8710119433094,336.4733080827869
2020-08-19,-0.31400756835938637,-1.3499938964843636,339.11399536132814,336.5699951171875,0.21398811402752863,0.28931150075567735,338.79998779296875,335.2200012207031,339.32798347535567,336.85930661794316
2020-08-20,-0.32599487304685226,0.459991455078125,340.04599609375,337.0899963378906,0.21823039737081543,0.24482062394995788,339.7200012207031,337.54998779296875,340.2642264911208,337.3348169618406
2020-08-21,1.9320068359375,1.2280151367187386,341.0679931640625,338.2219970703125,0.24477312870516998,0.2628078132888438,343.0,339.45001220703125,341.31276629276766,338.4848048836013
2020-08-24,1.4919982910156477,2.5379882812500227,342.7179931640625,339.73200073242185,0.21398811402752863,0.318472047584355,344.2099914550781,342.2699890136719,342.93198127809,340.0504727800062
2020-08-25,2.9219909667968977,2.1760131835937386,344.9379943847656,341.99400024414064,0.23969748032958232,0.263117765309709,347.8599853515625,344.1700134277344,345.1776918650952,342.2571180094503
2020-08-26,2.7619995117187273,2.4159973144531364,347.13799438476565,344.11400146484374,0.20497927231508445,0.2741387174434891,349.8999938964844,346.5299987792969,347.34297365708073,344.3881401822872
2020-08-27,1.9220092773437614,2.1139953613281364,348.79799194335936,346.03599853515624,0.21655890711506562,0.3270459258315895,350.7200012207031,348.1499938964844,349.01455085047445,346.36304446098785
2020-08-28,0.8019958496093977,1.6299987792968977,350.49799194335935,347.42999877929685,0.21847213653746972,0.30433658231358557,351.29998779296875,349.05999755859375,350.7164640798968,347.7343353616104
2020-08-31,0.03399658203125,-0.04200439453126137,352.6759948730469,349.28199462890626,0.24477312870516998,0.2757301100829955,352.7099914550781,349.239990234375,352.92076800175204,349.55772473898924
2020-09-01,4.778002929687489,4.935998535156273,353.9719970703125,348.493994140625,0.2492571512151111,0.2757301100829955,358.75,353.42999267578125,354.2212542215276,348.76972425070795
2020-09-02,2.9860107421874886,-3.2479980468750114,353.393994140625,345.83799438476564,-1.210528273480559,-1.6313229105393134,356.3800048828125,342.5899963378906,352.18346586714443,344.2066714742263
2020-09-03,-3.8320129394531364,-7.732000732421852,351.66199951171876,342.60199584960935,-1.2599846590264923,-0.7354720537614623,347.8299865722656,334.8699951171875,350.4020148526923,341.8665237958479
2020-09-04,-6.97198486328125,-7.195989990234352,349.61199951171875,340.07599487304685,-1.9119361181747394,-1.638778401706849,342.6400146484375,332.8800048828125,347.700063393544,338.43721647134
2020-09-08,-3.9080078124999886,0.6499877929687727,346.3679992675781,335.9599975585937,-1.3438657272273453,-0.7971301002714533,342.4599914550781,336.6099853515625,345.02413354035076,335.1628674583223
2020-09-09,0.04400024414064774,-0.7919921875,342.4859985351562,333.6419982910156,0.2281306826368278,-0.29796745502385497,342.5299987792969,332.8500061035156,342.7141292177931,333.34403083599176
2020-09-10,-4.0260009765625,-2.5119995117187273,340.9960021972656,333.5119995117187,0.22654175419264747,0.49122553745644176,336.9700012207031,331.0,341.22254395145825,334.00322504917517
2020-09-11,-0.49199218749998863,-0.40999755859377274,340.8719970703125,334.6299987792969,-1.5052815798730772,-1.3567129340637654,340.3800048828125,334.2200012207031,339.3667154904394,333.27328584523315
2020-09-14,1.0279907226562273,3.4580017089843977,340.99199829101565,335.0119995117187,0.21385437289414394,0.22310113082006727,342.0199890136719,338.4700012207031,341.2058526639098,335.2351006425388
2020-09-15,3.03399658203125,3.4799926757812614,340.0260009765625,335.0399963378906,0.1473407150611825,-1.2212638324759117,343.05999755859375,338.5199890136719,340.1733416916237,333.8187325054147
2020-09-16,-2.0299865722656136,-1.4440063476562273,339.72999877929686,334.4339965820312,-1.1580755284950481,-1.6313229105393134,337.70001220703125,332.989990234375,338.57192325080183,332.8026736714919
2020-09-17,-1.5900085449218864,-3.9659973144531477,337.0799987792969,331.9359985351563,0.21847213653746972,0.24904615981433365,335.489990234375,327.9700012207031,337.29847091583434,332.1850446949706
2020-09-18,-7.725994873046886,-7.683984375000023,334.8559997558594,329.41399536132815,0.2052624802770738,0.2893609017469652,327.1300048828125,321.7300109863281,335.0612622361365,329.70335626307514
2020-09-21,-1.5840087890625227,-0.27001342773439774,332.4840026855469,326.1299987792969,-1.6737982447308295,-1.517813423589512,330.8999938964844,325.8599853515625,330.81020444081605,324.61218535570737
2020-09-22,0.8966125488281023,-1.3919921875000227,330.30339965820315,323.49199829101565,0.21783707455098836,-0.2969149393731898,331.20001220703125,322.1000061035156,330.5212367327541,323.19508335164244
2020-09-23,-4.40301513671875,-2.300018310546875,331.20001220703125,322.1000061035156,0.21398811402752863,0.2654290396212389,326.7969970703125,319.79998779296875,331.4140003210588,322.3654351431369
2020-09-24,0.0,0.0,326.7969970703125,319.79998779296875,0.21398811402752863,0.2654290396212389,326.7969970703125,319.79998779296875,327.01098518434003,320.06541683259
